Heading,Subheading,Title,URL,Filepath,Content Type,Content Hash
1. Background and Foundation,,1.3 Program Objectives,https://www.byupathway.edu/policies/handbook/1-3-program-objectives,./data/html/-Program-Objectives.html,html,f006771023f8f703a961c288f8295af5d6b725825cde9caaadfb379fc7680144
1. Background and Foundation,,1.4 Program Structure & Requirements,https://www.byupathway.edu/policies/handbook/1-4-program-structure-requirements,./data/html/-Program-Structure--Requirements.html,html,a7704cf93a376f53c3f70646ab51c90047934c703f3854a2f94de5264d88493c
2. Admission and Tuition,,2.1 Application Process,https://www.byupathway.edu/policies/handbook/2-1-application-process-re,./data/html/-Application-Process.html,html,6b3ced71dbc1e2cfd5135a8a925b5df35d0e175e05026a2ef03b5e98b7eeac36
2. Admission and Tuition,,2.2 Admission Requirements,https://www.byupathway.edu/policies/handbook/2-2-admission-requirements-re,./data/html/-Admission-Requirements.html,html,d31f36e5d2799395e4a3d72905bc2cfec8ba2a44de23f8608cf065f20059df77
2. Admission and Tuition,,2.3 English Placement Assessment,https://www.byupathway.edu/policies/handbook/2-3-english-placement-assessment-re,./data/html/-English-Placement-Assessment.html,html,9825022a9184f0ba466371feaf1da9269525eb12d784e8993b261fa1b859ce4b
2. Admission and Tuition,,2.4 Tuition & Financial Aid,https://www.byupathway.edu/policies/handbook/2-4-tuition-financial-aid-re,./data/html/-Tuition--Financial-Aid.html,html,6e5be44c86f0cf1c541ea0185d9257c38c303f1cdf6cc84c12da4f4183f9d367
2. Admission and Tuition,,2.5 Returning Students,https://www.byupathway.edu/policies/handbook/2-5-returning-students-re,./data/html/-Returning-Students.html,html,7d7d2bed9ca4de68bbcf946ffa68078caaa2df7f787d1daf143bb5c73e15a6d5
3. Courses and Registration,,3.1 Course Registration Process,https://www.byupathway.edu/policies/handbook/3-1-course-registration-process-re,./data/html/-Course-Registration-Process.html,html,ca9a461996027ebdb7445cf64dbe36ced12c1728e73e05623181f837bfc50b94
3. Courses and Registration,,3.2 Courses & Sequences,https://www.byupathway.edu/policies/handbook/3-2-courses-sequences-re,./data/html/-Courses--Sequences.html,html,7de69090f79f4342d453a2968ffb85ac8470a3fdf52444f54cb2a01cbc30f4e4
3. Courses and Registration,,3.3 Course Auditing,https://www.byupathway.edu/policies/handbook/3-3-course-auditing-re,./data/html/-Course-Auditing.html,html,6c9a135bb7f754355bb4f785cec8e0a3dde4a6d8124f5bc299a960a6b6b505fa
3. Courses and Registration,,3.4 Course Retakes and Returning Students,https://www.byupathway.edu/policies/handbook/3-4-course-retakes-and-returning-students-re,./data/html/-Course-Retakes-and-Returning-Students.html,html,7f0313857e8c05c92b2f96ecf7beeb7220743dd700df53067afd0be04c3e9122
3. Courses and Registration,,3.5 BYU-Idaho Course Exceptions,https://www.byupathway.edu/policies/handbook/3-5-byu-idaho-course-exceptions-re,./data/html/-BYU-Idaho-Course-Exceptions.html,html,e589ff3c53769112266daa529d442d5bd726d9c628a9214aefd67ba6500c1416
3. Courses and Registration,,3.6 Withdrawing from PathwayConnect,https://www.byupathway.edu/policies/handbook/3-6-withdrawing-from-pathwayconnect-re,./data/html/-Withdrawing-from-PathwayConnect.html,html,fb508f7085a584ba40e7951cc405c7b5a441b9e95828bd999d23877638b70625
3. Courses and Registration,,3.7 Non-Participating Students,https://www.byupathway.edu/policies/handbook/3-7-non-participating-students-re,./data/html/-Non-Participating-Students.html,html,aca34f6800be595960d560f65ff91dff1e3c1d46d48ca560453cb52c85eed34a
3. Courses and Registration,,3.8 Students in Active Military Service,https://www.byupathway.edu/policies/handbook/3-8-students-in-active-military-service-re,./data/html/-Students-in-Active-Military-Service.html,html,a4399b337afa345487bdd1dee6c503a057b9e19645ad6bb019569a6081da13c3
3. Courses and Registration,,3.9 Students Going on Full-time Missions,https://www.byupathway.edu/policies/handbook/3-9-students-going-on-full-time-missions-re,./data/html/-Students-Going-on-Full-time-Missions.html,html,33a91f0e89cbf4aa08102e75881301cc35a7f61cbd6bd26992749acc5ada67e4
4. Sites and Groups,,4.1 PathwayConnect Sites,https://www.byupathway.edu/policies/handbook/4-1-pathwayconnect-sites-re,./data/html/-PathwayConnect-Sites.html,html,e57aacf4ebf0299f5c251b3ceac67115e9d23b2237ca8f5e4f31613c3ef14b14
4. Sites and Groups,,4.2 PathwayConnect Groups,https://www.byupathway.edu/policies/handbook/4-2-pathwayconnect-groups-re,./data/html/-PathwayConnect-Groups.html,html,888c01d3d1f0bcc038448efc67a81fac75f27d70733aa706c42b75463391af2e
5. Gatherings,,5. Gatherings,https://www.byupathway.edu/policies/handbook/5-gatherings-re,./data/html/-Gatherings.html,html,a510561581d6b99488fff6eefb2d23fb6e62a6b05e58c3d90e2890ed39f90a01
5. Gatherings,,5.1 Gathering Schedule,https://www.byupathway.edu/policies/handbook/5-1-gathering-schedule-re,./data/html/-Gathering-Schedule.html,html,ac50aa1e776840ab906b086be1ae925155d12a43f4000bc73065949236c7b67d
5. Gatherings,,5.2 Gathering Calendar,https://www.byupathway.edu/policies/handbook/5-2-gathering-calendar-re,./data/html/-Gathering-Calendar.html,html,56b2d8a447ade1be8efec0167a2fc3f4bb77df57468b8ac089c03597a0b5ce13
5. Gatherings,,5.3 Gathering Location,https://www.byupathway.edu/policies/handbook/5-3-gathering-location-re,./data/html/-Gathering-Location.html,html,9be1b3602e8071a9e70925ba0b0324372250c121e32e36c8ff35d5bdc495663a
5. Gatherings,,5.4 Facilitating the Gathering,https://www.byupathway.edu/policies/handbook/5-4-facilitating-the-gathering-re,./data/html/-Facilitating-the-Gathering.html,html,929e53271b577b561e425d16f9bebefb5be072154bf6c7276945a7c8d79e43a9
5. Gatherings,,5.5 Gathering Standards,https://www.byupathway.edu/policies/handbook/5-5-gathering-standards-edu,./data/html/-Gathering-Standards.html,html,2c727005dd025a25f3f49a492cb21212178d2777904ceed8099e6f9b6b8dc07a
6. Student Records,,6. Student Records,https://www.byupathway.edu/policies/handbook/6-student-records-ed,./data/html/-Student-Records.html,html,0c868ac90e605efd0403d00027d740fd836d8bf6b49730678edeb34042dd113e
6. Student Records,,6.1 Transcripts,https://www.byupathway.edu/policies/handbook/6-1-transcripts-ed,./data/html/-Transcripts.html,html,ffd1e47ef51a9672ec84ff16806f41be7ba011eb6b63500c0ebb99f4353952f6
6. Student Records,,6.2 Grading System & GPA,https://www.byupathway.edu/policies/handbook/6-2-grading-system-gpa-ed,./data/html/-Grading-System--GPA.html,html,d7efe530faad8c36f02fabe9ae795fecfa159e08d30a675dea5362a5e2cecc0d
6. Student Records,,6.3 Credits & Courses,https://www.byupathway.edu/policies/handbook/6-3-credits-courses-ed,./data/html/-Credits--Courses.html,html,d0d76ae04bef3435c40c76f8899bbd3409c8ed4b1b50ce55c3401e6a5de5dc7e
6. Student Records,,6.4 Pathway Certificates,https://www.byupathway.edu/policies/handbook/6-4-pathway-certificates-ed,./data/html/-Pathway-Certificates.html,html,d96184496525482b7e10ebc244348fd6db4c3dbc96f20e4ad4f62d9dee0e64a6
6. Student Records,,6.5 Confidentiality of Student Records,https://www.byupathway.edu/policies/handbook/6-5-confidentiality-of-student-records-ed,./data/html/-Confidentiality-of-Student-Records.html,html,59559c94a968b47cbbabb186e05f036face8140a86aa7db305ec4b76b2643374
6. Student Records,,6.6 Other Policies & Procedures,https://www.byupathway.edu/policies/handbook/6-6-other-policies-procedures-ed,./data/html/-Other-Policies--Procedures.html,html,3a9ac85ae641e3197fdaaca9210d023db9f3ac00f685b605542683bbfd90c166
7. Leadership and Roles,,7. Leadership and Roles,https://www.byupathway.edu/policies/handbook/7-leadership-and-roles-e,./data/html/-Leadership-and-Roles.html,html,d4bf0311e4806ffd2aab353ef53f0ae085382b5ebcec57849548ca278bbb3ade
7. Leadership and Roles,,7.1 Role of Local Leaders,https://www.byupathway.edu/policies/handbook/7-1-role-of-local-leaders-ed,./data/html/-Role-of-Local-Leaders.html,html,64542da8f544d8fd19601bbf721256b02bf438ed94922519d747b821c6b8c3f4
7. Leadership and Roles,,7.2 Role of Service Missionaries,https://www.byupathway.edu/policies/handbook/7-2-role-of-service-missionaries-ed,./data/html/-Role-of-Service-Missionaries.html,html,2dfcff9c8ce3d8e0e4518f7664e29fff4f0884e29b2960b7a70b46020158ad4f
7. Leadership and Roles,,7.3 Role of BYU-Idaho,https://www.byupathway.edu/policies/handbook/7-3-role-of-byu-idaho-ed,./data/html/-Role-of-BYU-Idaho.html,html,407e768b60212636b9d883d787b96e3ec1ef2051edede2127cdd68cb5cbf5174
7. Leadership and Roles,,7.4 Role of PathwayConnect Administration,https://www.byupathway.edu/policies/handbook/7-4-role-of-pathwayconnect-administration-ed,./data/html/-Role-of-PathwayConnect-Administration.html,html,71a9f6d9564a96320ea4f7071532065796332b8902f5700c2bad8ebf778c01d6
8. Services,,8. Services,https://www.byupathway.edu/policies/handbook/8-1-byu-pathway-support-ed,./data/html/-Services.html,html,3fc6da80e3ffbedba03611c8d2fa8a56be870ad8626e64b676797e72fbefb4c2
8. Services,,8.1 BYU-Pathway Support,https://www.byupathway.edu/policies/handbook/8-1-byu-pathway-support-e,./data/html/-BYU-Pathway-Support.html,html,eaf0ea5aea280e6d76af53d4eda31d16cec44a8bc4a8aeba24ec49496593a9a4
8. Services,,8.2 Tutoring,https://www.byupathway.edu/policies/handbook/8-2-tutoring-ed,./data/html/-Tutoring.html,html,59186612a5c112942facd9b92e4b16275d54f60e6e65f8ef587d6ffa73319561
8. Services,,8.3 Assistance for Students with Disabilities,https://www.byupathway.edu/policies/handbook/8-3-assistance-for-students-with-disabilities-ed,./data/html/-Assistance-for-Students-with-Disabilities.html,html,2f0241be9be87ee97de7b18c0a778a567b1f5d3504783cb16dfe1530ebba99af
8. Services,,8.4 Services Not Available,https://www.byupathway.edu/policies/handbook/8-4-services-not-available-ed,./data/html/-Services-Not-Available.html,html,0f9ff4589e09496c6e5dad7fe992d0c0f4a004a3902e934732ec8b271fd47cda
9. Student Honor,,9.1 Honor Code,https://www.byupathway.edu/policies/handbook/9-1-honor-code-r,./data/html/-Honor-Code.html,html,017c17648262989784c98e569cf26d1cf3e9ce92e10658732ad15dda9b1df387
9. Student Honor,,9.2 Procedures for Handling Misconduct,https://www.byupathway.edu/policies/handbook/9-2-procedures-for-handling-misconduct-r,./data/html/-Procedures-for-Handling-Misconduct.html,html,65d5ce8f74bbfcc86498c2b30b42dda7cf4a9c510059babe6a8bd85fb496ef9e
10. After PathwayConnect,,10. After PathwayConnect,https://www.byupathway.edu/policies/handbook/10-after-pathwayconnect-r,./data/html/-After-PathwayConnect.html,html,3752f1a05c34ccd8d25c9fbc0e2771a3164ee11dcde982b3caed6e8662b0ca43
10. After PathwayConnect,,10.1 Online Certificates and Degrees,https://www.byupathway.edu/policies/handbook/10-1-online-certificates-and-degrees-r,./data/html/-Online-Certificates-and-Degrees.html,html,e450efee67f54f8c88d8caee3b73297fdbd1cfb231af35d371ed358875a9746b
10. After PathwayConnect,,10.2 Local Options,https://www.byupathway.edu/policies/handbook/10-2-local-options-r,./data/html/-Local-Options.html,html,00ed4006d633eefe8fb6b5ef61796e2c028241275514dc1a883cb2310bb99052
11. Communication and Marketing,,11.1 BYU-Pathway Worldwide Website,https://www.byupathway.edu/policies/handbook/11-1-byu-pathway-worldwide-website-r,./data/html/-BYU-Pathway-Worldwide-Website.html,html,ac0b5eccb0c25cb2681a0e477f0c20ea006f1876ac7cdb090af92f40ccd47048
11. Communication and Marketing,,11.2 PATH,https://www.byupathway.edu/policies/handbook/11-2-path-r,./data/html/-PATH.html,html,6d94939280e4b274c6bd1845c2ba42080d0e214ab0f36f80e7c6de9f88355d9e
11. Communication and Marketing,,11.3 Email,https://www.byupathway.edu/policies/handbook/11-3-email-r,./data/html/-Email.html,html,0b2c9a0f9b45737fcc473b9b6b2f95504545b8a6bd096ecfe94be1e11c929d33
11. Communication and Marketing,,11.4 Communication Resources,https://www.byupathway.edu/policies/handbook/11-4-communication-resources-r,./data/html/-Communication-Resources.html,html,eb0f462f24ec8d1b9ff688853d494b8e67614eb0ea96b635eda69b420059fb53
11. Communication and Marketing,,11.5 Marketing Materials,https://www.byupathway.edu/policies/handbook/11-5-marketing-materials-r,./data/html/-Marketing-Materials.html,html,27701322c80ade615471ddcc2b0a972d1ac035cef46d03802e7b6a08bf7ee8e9
12. Local Adaption,,12. Local Adaption,https://www.byupathway.edu/policies/handbook/12-local-adaption-r,./data/html/-Local-Adaption.html,html,1bc77990a20a1f3a6a849d886e7fa8375dbabd5bbdf1b9ec3a26a21a7b4cbf99
Block,,International Area Transitioning to Block a Guide,https://missionaries.prod.byu-pathway.psdops.com/International-Area-Transitioning-to-Block-a-Guide,./data/pdf/International-Area-Transitioning-to-Block-a-Guide.pdf,pdf,36a593efdf8d8d65ccf69fbffd91fc181cc90ef9c09138ee66567e55755a0bdd
Block,,PathwayConnect,https://missionaries.prod.byu-pathway.psdops.com/PathwayConnect-Curriculum-and-Block,./data/pdf/PathwayConnect.pdf,pdf,e019cf9f38adfc5492071e5bc1916c56b878f997567a3eeb59c264c258d41e78
Block,,PC 103 Block Pilot Spring 2022,https://missionaries.prod.byu-pathway.psdops.com/PC-103-Block-Pilot-Spring-2022,./data/pdf/PC--Block-Pilot-Spring-.pdf,pdf,73393eb6085b5b0f58d6d29511308ad6462e3f003f1ee3f4c5e41515ccb09088
Missionary Processes,Vetting ACMs,ACM Vetting Recommendation Instructions,https://missionaries.prod.byu-pathway.psdops.com/ACM-Vetting-Recommendation-Instructions,./data/pdf/ACM-Vetting-Recommendation-Instructions.pdf,pdf,c31161dac82b21d0da05b434fa1b04c0ff64baa510a641c4fbff666f77048a3e
Missionary Processes,Vetting New Missioanries,Vetting New Missionary Instructions,https://missionaries.prod.byu-pathway.psdops.com/Vetting-New-Missionary-Instructions,./data/pdf/Vetting-New-Missionary-Instructions.pdf,pdf,90f02d307234a8808d918840a38234d84d8a4171d5c949881f92861b9a8167cd
Missionary Software & Uses,CRM,Creating a New Ticket,https://missionaries.prod.byu-pathway.psdops.com/Creating-a-New-Ticket,./data/pdf/Creating-a-New-Ticket.pdf,pdf,080431477cd6820e6a089948ef9828d5b7297ac97b7fa40d641c2203fed0e28b
Missionary Software & Uses,CRM,CRM Checking Ticket Results,https://missionaries.prod.byu-pathway.psdops.com/CRM-Checking-Ticket-Results,./data/pdf/CRM-Checking-Ticket-Results.pdf,pdf,226e280aa27fe3a9c06860b04e730ed518bcd178696c507417a213f316c4e4c0
Missionary Software & Uses,CRM,How to Create a New Ticket,https://missionaries.prod.byu-pathway.psdops.com/Creating-a-New-Ticket,./data/pdf/How-to-Create-a-New-Ticket.pdf,pdf,080431477cd6820e6a089948ef9828d5b7297ac97b7fa40d641c2203fed0e28b
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Accessing Your Student List in PATH,https://missionaries.prod.byu-pathway.psdops.com/Accessing-Your-Student-List-in-PATH,./data/pdf/Accessing-Your-Student-List-in-PATH.pdf,pdf,551f22ed4cb576ade5b7dcd506c089bd67ff62006ea1787d64539b9d685a3b27
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Adjusting for Daylight Savings Time,https://missionaries.prod.byu-pathway.psdops.com/Adjusting-for-Daylight-Savings-Time,./data/pdf/Adjusting-for-Daylight-Savings-Time.pdf,pdf,52b9aab2ddf538e68de28f0ff10160f9984a15eaad6c5db9db4cf0fcb3d8566b
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Approving Units-Stakes for Virtual Locations,https://missionaries.prod.byu-pathway.psdops.com/Approving-Units-Stakes-for-Virtual-Locations,./data/pdf/Approving-Units-Stakes-for-Virtual-Locations.pdf,pdf,e206ea12ab6f23724332c39fb79d668b32aea0b4d4159f3de9a0d0d6103cb2da
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Assign a Role to a Missionary,https://missionaries.prod.byu-pathway.psdops.com/Assign-a-Role-to-a-Missionary,./data/pdf/Assign-a-Role-to-a-Missionary.pdf,pdf,cb019324aa0c5811903f8fcc7446be87a1323bd09fae59bf5c6b427292655d27
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Assign the Church Unit Detail Role,https://missionaries.prod.byu-pathway.psdops.com/Assign-the-Church-Unit-Detail-Role,./data/pdf/Assign-the-Church-Unit-Detail-Role.pdf,pdf,ff53405ca0ba9e0aa11623bc8d97e54d7c45726be1495318e9f43ec9e16f7a3c
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Assigning Missionaries to a Group,https://missionaries.prod.byu-pathway.psdops.com/Assigning-Missionaries-to-a-Group,./data/pdf/Assigning-Missionaries-to-a-Group.pdf,pdf,aae79f05638b05d846e6cff030b7610d2a37d876ed1a67cb258fe04fd3a6b614
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Assigning Students to a Gathering Group from the Unassigned List,https://missionaries.prod.byu-pathway.psdops.com/Assigning-Students-from-the-Unassigned-List,./data/pdf/Assigning-Students-to-a-Gathering-Group-from-the-Unassigned-List.pdf,pdf,ba85e81d3473f0484fdba8dc2d07cc312223d93aa87cf0b65a0f8c9aa715248a
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Check a Learner's ELA Scores,https://missionaries.prod.byu-pathway.psdops.com/Check-a-Learner's-ELA-Scores,./data/pdf/Check-a-Learners-ELA-Scores.pdf,pdf,aaa25dbe8ae99c3b272ddf8c21ee17a2958a1bb433e72c39133c9e7200c57316
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Closing or Deprecating a Group,https://missionaries.prod.byu-pathway.psdops.com/Closing-or-Deprecating-a-Group,./data/pdf/Closing-or-Deprecating-a-Group.pdf,pdf,e5169dfca4d330c4c7531d1a6650694d73ebf6942324b17cb53a8c71dd21d68d
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Creating a New Group,https://missionaries.prod.byu-pathway.psdops.com/Creating-a-New-Group,./data/pdf/Creating-a-New-Group.pdf,pdf,9ada08a2456095909fc79b0d018ba015ae7b37452f6241fd8ad6e7a9e13b473d
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Creating a New Site in PATH,https://missionaries.prod.byu-pathway.psdops.com/Creating-a-New-Site-in-PATH,./data/pdf/Creating-a-New-Site-in-PATH.pdf,pdf,159ef41559185641478e573ffadef29637d485366b1ce84499471d3bd067f91d
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Designating Programs as Active or Hidden,https://missionaries.prod.byu-pathway.psdops.com/Designating-Programs-Active-or-Hidden,./data/pdf/Designating-Programs-as-Active-or-Hidden.pdf,pdf,8ed5840d5887c9770a997ff1df53b0833fc42d457a9d30f13bf57429585e6d5d
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Find a Learner's Enrollment Information,https://missionaries.prod.byu-pathway.psdops.com/Find-a-Learner's-Enrollment-Information,./data/pdf/Find-a-Learners-Enrollment-Information.pdf,pdf,5426fa341c61363d580e1f60f31e21beb30c210d572c5fd87a7dd0bc91efc182
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Find a Learner's ID Number,https://missionaries.prod.byu-pathway.psdops.com/Find-a-Learner's-ID-Number,./data/pdf/Find-a-Learners-ID-Number.pdf,pdf,62c6a56d7e348b2cd228e842920b3a66ab46b23c7df42a1468209aa5ee4dbbf6
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Find a Learner's Personal Information,https://missionaries.prod.byu-pathway.psdops.com/Find-a-Learner's-Personal-Information,./data/pdf/Find-a-Learners-Personal-Information.pdf,pdf,dd1f7d52d2bd961f44805a5c7bccc14d373542c698709a4f9d0aa8f4b9f140f1
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Find a Learner's Tuition Payment and Balance,https://missionaries.prod.byu-pathway.psdops.com/Find-a-Learner's-Tuition-Payment-and-Balance,./data/pdf/Find-a-Learners-Tuition-Payment-and-Balance.pdf,pdf,b441a4a1cc50d0b5f7232dbb2770b26d745e26a918256348ff4756694b4627a4
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Find a Student's Contact Information,https://missionaries.prod.byu-pathway.psdops.com/Find-a-Student-Contact-Information,./data/pdf/Find-a-Students-Contact-Information.pdf,pdf,9a6b5e3f53d7c761820d54a6f35b4d05bf0206b083428e5742e2605a66a5dacc
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Find a Student's ID Number,https://missionaries.prod.byu-pathway.psdops.com/Find-a-Students-ID-Number,./data/pdf/Find-a-Students-ID-Number.pdf,pdf,57c5cb05ec25539f978ac012240f1d1366a1c2828d319037cf66a3e9b953013d
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Find Student Information,https://missionaries.prod.byu-pathway.psdops.com/Find-Student-Information,./data/pdf/Find-Student-Information.pdf,pdf,24d2d0ff758566f82dc005930865c726391798e434ec8b3c5235438c1bde99dd
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Find Student Personal Information,https://missionaries.prod.byu-pathway.psdops.com/Find-Student-Personal-Information,./data/pdf/Find-Student-Personal-Information.pdf,pdf,ab74eca29a41d76d95641290b4452d4c024c708b106cf5f157eee0db6d69ab3f
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Find Tuition Balance and Payments,https://missionaries.prod.byu-pathway.psdops.com/Find-Tuition-Balance-and-Payments,./data/pdf/Find-Tuition-Balance-and-Payments.pdf,pdf,3a459b0ba7f3bcc9b7153329ce9d36edd969e7961d9201bab7f2d4c5321793b6
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Finding Learner Information EC3,https://missionaries.prod.byu-pathway.psdops.com/Finding-Learner-Information-EC3,./data/pdf/Finding-Learner-Information-EC.pdf,pdf,47d5e7b10d19628972acc6734d02e20d8ef0446202f76264e12d196533c42191
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Finding Student Information in PATH,https://missionaries.prod.byu-pathway.psdops.com/Finding-Student-Information-in-PATH%E2%80%8B,./data/pdf/Finding-Student-Information-in-PATH.pdf,pdf,4279b48ea874295fb6c83852e953ae7eb917dda4cce97c9f430b5350ff482e15
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Finding Students with Duplicate Path Accounts,https://missionaries.prod.byu-pathway.psdops.com/Finding-Students-with-Duplicate-Path-Accounts,./data/pdf/Finding-Students-with-Duplicate-Path-Accounts.pdf,pdf,509a14ab065689652d95ec01bf4acfb9e90ad8c0d90aca749668b0db3308edb8
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Finding Your Location in PATH EC3,https://missionaries.prod.byu-pathway.psdops.com/Finding-Your-Location-in-PATH-EC3,./data/pdf/Finding-Your-Location-in-PATH-EC.pdf,pdf,6f86b6a1f0799bf8dfecd0852f7b56f33cbd926b83d80b0340be3d5d7735432d
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Finding Your Location in PATH,https://missionaries.prod.byu-pathway.psdops.com/Finding-Your-Location-in-PATH,./data/pdf/Finding-Your-Location-in-PATH.pdf,pdf,60042712587e5c9011a2acba1130c3d622b8c400e87acf8e5830f54b9d399a0b
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),How to Identify PC Enrolled Students that Should Be in Certificates and Degrees,https://missionaries.prod.byu-pathway.psdops.com/How-to-Identify-PC-Enrolled-Students-That-Should-be-in-C&D,./data/pdf/How-to-Identify-PC-Enrolled-Students-that-Should-Be-in-Certificates-and-Degrees.pdf,pdf,5ccf920f09d41729e6eba1e7b37fa160bb421b847ef42f0995761b50d8ebae56
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),How to Log into PATH,https://missionaries.prod.byu-pathway.psdops.com/How-to-Log-into-PATH,./data/pdf/How-to-Log-into-PATH.pdf,pdf,2ccba6db3b36d7151c61981fe722803e0783a1bdba4bf3dad794c29c465456dd
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Impersonating a Student in Their Portal,https://missionaries.prod.byu-pathway.psdops.com/Impersonating-a-Student-in-PC,./data/pdf/Impersonating-a-Student-in-Their-Portal.pdf,pdf,04d71cc5ad44b33ead57b27734eba99aff9a156100bc7a74afe1d41cca64e624
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Locate a Student's Enrollment Record,https://missionaries.prod.byu-pathway.psdops.com/Locate-a-Student's-Enrollment-Record,./data/pdf/Locate-a-Students-Enrollment-Record.pdf,pdf,b927ccd5fe5cf59b45a2f16af023278b15020070a37cbcdbc7c92ffe887700f9
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Locate Learner Information,https://missionaries.prod.byu-pathway.psdops.com/Locate-Learner-Information,./data/pdf/Locate-Learner-Information.pdf,pdf,572e44864902a350c9f6d6bee344dc4b2a60057a585847fdef124ddd86cefab5
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Modify a Student Name for a Completion Certificate,https://missionaries.prod.byu-pathway.psdops.com/Modify-a-Student-Name-for-a-Completion-Certificate,./data/pdf/Modify-a-Student-Name-for-a-Completion-Certificate.pdf,pdf,7f58918c2b40fa49328edb70a734b2c590020caa936977210f1942d282c2ff43
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Monitoring Missionary End Dates in PATH,https://missionaries.prod.byu-pathway.psdops.com/Monitoring-Missionary-End-Dates-in-PATH,./data/pdf/Monitoring-Missionary-End-Dates-in-PATH.pdf,pdf,8992258124debf943ea2da9d442c0aaec7e5004312c842786ccb15a9f7f44ea6
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Monitoring Student Progress,https://missionaries.prod.byu-pathway.psdops.com/Monitoring-Student-Progress,./data/pdf/Monitoring-Student-Progress.pdf,pdf,93f8666f486d75516787ccdb6fbce06172cbf6833bc2879118b8a5027abc4c29
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Moving a Missionary to Another Location,https://missionaries.prod.byu-pathway.psdops.com/Moving-a-Missionary-to-a-New-Location,./data/pdf/Moving-a-Missionary-to-Another-Location.pdf,pdf,8901bab0f91b005d5ee06cbc41eada9d749e44e98f113a6cdbdd0f81027698fb
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Organizing PATH for your area,https://missionaries.prod.byu-pathway.psdops.com/Organizing-PATH-for-your-area,./data/pdf/Organizing-PATH-for-your-area.pdf,pdf,6a43caceff108d57df3ca84f337ba118444dd1a539fbc6576ac00ba8af9fb07d
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Overview of Location Details Page,https://missionaries.prod.byu-pathway.psdops.com/Overview-of-Location-Details-Page,./data/pdf/Overview-of-Location-Details-Page.pdf,pdf,1c7a15cfcd93ae833d3cd14516cb64cf4274e4165eebb6c520c997b053df947f
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),PATH Group Naming Convention,https://missionaries.prod.byu-pathway.psdops.com/PATH-Group-Naming-Convention,./data/pdf/PATH-Group-Naming-Convention.pdf,pdf,9e7a37d33592ea279db8d6c27b8da67f648d70786d76c3cd1c80b98a8730b018
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),PATH Overview,https://missionaries.prod.byu-pathway.psdops.com/PATH-Overview,./data/pdf/PATH-Overview.pdf,pdf,156dbb473a9d7ca5ef2209a0437141b8c8472cf9349b4782e93a02360670ced1
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Path Reorg,https://missionaries.prod.byu-pathway.psdops.com/Path-Reorg,./data/pdf/Path-Reorg.pdf,pdf,2d230f10693d1d32b5fb7e601446627bee2eb25975350c3c9cf6a8bd935d551b
